entry,at,order
"""Robert @ w37CveWf41"" folds",2023-03-25T00:37:03.144Z,167970462314400
"""Taint @ Jls86Tf835"" calls 1.00",2023-03-25T00:37:02.166Z,167970462216600
"""jesse @ U0pi2C59gl"" folds",2023-03-25T00:36:59.398Z,167970461939800
"""firas @ 8s8H-GlDfP"" folds",2023-03-25T00:36:58.348Z,167970461834800
"""Halsey @ oO2hfEG0A7"" calls 1.00",2023-03-25T00:36:54.384Z,167970461438400
"""Duncan @ ZNWCYkgSaC"" folds",2023-03-25T00:36:49.132Z,167970460913200
"""Spero @ 7PSVHF7rE9"" posts a straddle of 1.00",2023-03-25T00:36:47.470Z,167970460747011
"""Robert @ w37CveWf41"" posts a big blind of 0.50",2023-03-25T00:36:47.470Z,167970460747010
"""Taint @ Jls86Tf835"" posts a small blind of 0.25",2023-03-25T00:36:47.470Z,167970460747009
"Your hand is 2♣, 5♥",2023-03-25T00:36:47.470Z,167970460747006
"Player stacks: #1 ""Halsey @ oO2hfEG0A7"" (29.64) | #2 ""firas @ 8s8H-GlDfP"" (71.37) | #4 ""jesse @ U0pi2C59gl"" (123.32) | #7 ""Taint @ Jls86Tf835"" (134.36) | #8 ""Robert @ w37CveWf41"" (266.53) | #9 ""Spero @ 7PSVHF7rE9"" (206.54) | #10 ""Duncan @ ZNWCYkgSaC"" (98.97)",2023-03-25T00:36:47.470Z,167970460747001
"-- starting hand #311 (id: 5cmtzx4zmzgr)  (No Limit Texas Hold'em) (dealer: ""jesse @ U0pi2C59gl"") --",2023-03-25T00:36:47.470Z,167970460747000
"""Duncan @ ZNWCYkgSaC"" shows a 4♣, A♣.",2023-03-25T00:36:45.506Z,167970460550600
"-- ending hand #310 --",2023-03-25T00:36:43.852Z,167970460385202
"""Duncan @ ZNWCYkgSaC"" collected 17.75 from pot",2023-03-25T00:36:43.852Z,167970460385201
"Uncalled bet of 8.15 returned to ""Duncan @ ZNWCYkgSaC""",2023-03-25T00:36:43.852Z,167970460385200
"""Spero @ 7PSVHF7rE9"" folds",2023-03-25T00:36:43.030Z,167970460303000
"""Taint @ Jls86Tf835"" folds",2023-03-25T00:36:38.698Z,167970459869800
"""Duncan @ ZNWCYkgSaC"" raises to 10.15",2023-03-25T00:36:36.111Z,167970459611100
"""Spero @ 7PSVHF7rE9"" calls 2.00",2023-03-25T00:36:20.963Z,167970458096300
"""Taint @ Jls86Tf835"" bets 2.00",2023-03-25T00:36:14.259Z,167970457425900
"Turn: 3♣, J♥, 9♠ [2♦]",2023-03-25T00:36:07.034Z,167970456703400
"""Duncan @ ZNWCYkgSaC"" checks",2023-03-25T00:36:06.227Z,167970456622700
"""Spero @ 7PSVHF7rE9"" checks",2023-03-25T00:36:01.501Z,167970456150100
"""Taint @ Jls86Tf835"" checks",2023-03-25T00:35:56.953Z,167970455695300
"Flop:  [3♣, J♥, 9♠]",2023-03-25T00:35:49.825Z,167970454982500
"""Robert @ w37CveWf41"" folds",2023-03-25T00:35:48.934Z,167970454893400
"""Taint @ Jls86Tf835"" calls 3.50",2023-03-25T00:35:47.954Z,167970454795400
"""jesse @ U0pi2C59gl"" folds",2023-03-25T00:35:45.882Z,167970454588200
"""firas @ 8s8H-GlDfP"" folds",2023-03-25T00:35:44.902Z,167970454490200
"""Halsey @ oO2hfEG0A7"" folds",2023-03-25T00:35:43.835Z,167970454383500
"""Duncan @ ZNWCYkgSaC"" calls 3.50",2023-03-25T00:35:39.932Z,167970453993200
"""Spero @ 7PSVHF7rE9"" raises to 3.50",2023-03-25T00:35:35.411Z,167970453541100
"""Robert @ w37CveWf41"" posts a straddle of 1.00",2023-03-25T00:35:22.716Z,167970452271611
"""Taint @ Jls86Tf835"" posts a big blind of 0.50",2023-03-25T00:35:22.716Z,167970452271610
"""jesse @ U0pi2C59gl"" posts a small blind of 0.25",2023-03-25T00:35:22.716Z,167970452271609
"Your hand is 6♥, 5♦",2023-03-25T00:35:22.716Z,167970452271606
"Player stacks: #1 ""Halsey @ oO2hfEG0A7"" (29.64) | #2 ""firas @ 8s8H-GlDfP"" (71.37) | #4 ""jesse @ U0pi2C59gl"" (123.57) | #7 ""Taint @ Jls86Tf835"" (139.86) | #8 ""Robert @ w37CveWf41"" (267.53) | #9 ""Spero @ 7PSVHF7rE9"" (212.04) | #10 ""Duncan @ ZNWCYkgSaC"" (86.72)",2023-03-25T00:35:22.716Z,167970452271601
"-- starting hand #310 (id: js5hfo3jnnyb)  (No Limit Texas Hold'em) (dealer: ""firas @ 8s8H-GlDfP"") --",2023-03-25T00:35:22.716Z,167970452271600
"-- ending hand #309 --",2023-03-25T00:35:16.663Z,167970451666303
"""jesse @ U0pi2C59gl"" shows a J♠, 5♠.",2023-03-25T00:35:16.663Z,167970451666302
"""Robert @ w37CveWf41"" collected 267.53 from pot with Full House, 7's over A's (combination: 7♦, 7♣, 7♠, A♥, A♠)",2023-03-25T00:35:16.663Z,167970451666301
"""Robert @ w37CveWf41"" shows a 7♦, 7♣.",2023-03-25T00:35:16.663Z,167970451666300
"""jesse @ U0pi2C59gl"" calls 123.64",2023-03-25T00:35:15.853Z,167970451585300
"""Robert @ w37CveWf41"" raises to 123.64 and go all in",2023-03-25T00:34:47.897Z,167970448789700
"""jesse @ U0pi2C59gl"" raises to 35.00",2023-03-25T00:34:29.127Z,167970446912700
"""Robert @ w37CveWf41"" bets 15.00",2023-03-25T00:34:20.981Z,167970446098100
"""jesse @ U0pi2C59gl"" checks",2023-03-25T00:34:07.704Z,167970444770400
"River: A♥, 9♦, 3♠, 7♠ [A♠]",2023-03-25T00:34:05.547Z,167970444554700
"""Taint @ Jls86Tf835"" folds",2023-03-25T00:34:04.645Z,167970444464500
"""jesse @ U0pi2C59gl"" calls 4.00",2023-03-25T00:34:02.458Z,167970444245800
"""Halsey @ oO2hfEG0A7"" folds",2023-03-25T00:33:59.756Z,167970443975600
"""Robert @ w37CveWf41"" bets 4.00",2023-03-25T00:33:58.738Z,167970443873800
"""Taint @ Jls86Tf835"" checks",2023-03-25T00:33:51.036Z,167970443103600
"""jesse @ U0pi2C59gl"" checks",2023-03-25T00:33:45.866Z,167970442586600
"Turn: A♥, 9♦, 3♠ [7♠]",2023-03-25T00:33:39.120Z,167970441912000
"""Halsey @ oO2hfEG0A7"" checks",2023-03-25T00:33:38.237Z,167970441823700
"""Robert @ w37CveWf41"" checks",2023-03-25T00:33:37.021Z,167970441702100
"""Taint @ Jls86Tf835"" checks",2023-03-25T00:33:32.603Z,167970441260300
"""jesse @ U0pi2C59gl"" checks",2023-03-25T00:33:29.086Z,167970440908600
"Flop:  [A♥, 9♦, 3♠]",2023-03-25T00:33:25.566Z,167970440556600
"""Taint @ Jls86Tf835"" calls 3.00",2023-03-25T00:33:24.711Z,167970440471100
"""jesse @ U0pi2C59gl"" calls 3.00",2023-03-25T00:33:23.716Z,167970440371600
"""firas @ 8s8H-GlDfP"" folds",2023-03-25T00:33:22.389Z,167970440238900
"""Halsey @ oO2hfEG0A7"" calls 3.00",2023-03-25T00:33:18.871Z,167970439887100
"""Duncan @ ZNWCYkgSaC"" folds",2023-03-25T00:33:15.812Z,167970439581200
"""Spero @ 7PSVHF7rE9"" folds",2023-03-25T00:33:14.875Z,167970439487500
"""Robert @ w37CveWf41"" raises to 3.00",2023-03-25T00:33:09.233Z,167970438923300
"""Taint @ Jls86Tf835"" posts a straddle of 1.00",2023-03-25T00:33:06.272Z,167970438627211
"""jesse @ U0pi2C59gl"" posts a big blind of 0.50",2023-03-25T00:33:06.272Z,167970438627210
"""firas @ 8s8H-GlDfP"" posts a small blind of 0.25",2023-03-25T00:33:06.272Z,167970438627209
"Your hand is 7♦, 7♣",2023-03-25T00:33:06.272Z,167970438627206
"Player stacks: #1 ""Halsey @ oO2hfEG0A7"" (32.64) | #2 ""firas @ 8s8H-GlDfP"" (71.62) | #4 ""jesse @ U0pi2C59gl"" (254.21) | #7 ""Taint @ Jls86Tf835"" (142.86) | #8 ""Robert @ w37CveWf41"" (130.64) | #9 ""Spero @ 7PSVHF7rE9"" (212.04) | #10 ""Duncan @ ZNWCYkgSaC"" (86.72)",2023-03-25T00:33:06.272Z,167970438627201
"-- starting hand #309 (id: jqri5yzeyo6r)  (No Limit Texas Hold'em) (dealer: ""Halsey @ oO2hfEG0A7"") --",2023-03-25T00:33:06.272Z,167970438627200
"-- ending hand #308 --",2023-03-25T00:33:03.366Z,167970438336602
"""Halsey @ oO2hfEG0A7"" collected 9.00 from pot",2023-03-25T00:33:03.366Z,167970438336601
"Uncalled bet of 4.00 returned to ""Halsey @ oO2hfEG0A7""",2023-03-25T00:33:03.366Z,167970438336600
"""firas @ 8s8H-GlDfP"" folds",2023-03-25T00:33:02.542Z,167970438254200
"""Halsey @ oO2hfEG0A7"" bets 4.00",2023-03-25T00:33:00.367Z,167970438036700
"Flop:  [Q♠, 7♦, 7♥]",2023-03-25T00:32:51.695Z,167970437169500
"""Halsey @ oO2hfEG0A7"" calls 4.00",2023-03-25T00:32:50.863Z,167970437086300
"""jesse @ U0pi2C59gl"" folds",2023-03-25T00:32:48.243Z,167970436824300
"""firas @ 8s8H-GlDfP"" raises to 4.00",2023-03-25T00:32:44.077Z,167970436407700
"""Halsey @ oO2hfEG0A7"" calls 1.00",2023-03-25T00:32:40.445Z,167970436044500
"""Duncan @ ZNWCYkgSaC"" folds",2023-03-25T00:32:35.649Z,167970435564900
"""Spero @ 7PSVHF7rE9"" folds",2023-03-25T00:32:32.999Z,167970435299900
"""Robert @ w37CveWf41"" folds",2023-03-25T00:32:31.604Z,167970435160400
"""Taint @ Jls86Tf835"" folds",2023-03-25T00:32:30.568Z,167970435056800
"""jesse @ U0pi2C59gl"" posts a straddle of 1.00",2023-03-25T00:32:27.309Z,167970434730911
"""firas @ 8s8H-GlDfP"" posts a big blind of 0.50",2023-03-25T00:32:27.309Z,167970434730910
"""Halsey @ oO2hfEG0A7"" posts a small blind of 0.25",2023-03-25T00:32:27.309Z,167970434730909
"Your hand is 8♣, J♥",2023-03-25T00:32:27.309Z,167970434730906
"Player stacks: #1 ""Halsey @ oO2hfEG0A7"" (27.64) | #2 ""firas @ 8s8H-GlDfP"" (75.62) | #4 ""jesse @ U0pi2C59gl"" (255.21) | #7 ""Taint @ Jls86Tf835"" (142.86) | #8 ""Robert @ w37CveWf41"" (130.64) | #9 ""Spero @ 7PSVHF7rE9"" (212.04) | #10 ""Duncan @ ZNWCYkgSaC"" (86.72)",2023-03-25T00:32:27.309Z,167970434730901
"-- starting hand #308 (id: zvpfmgkiwqlv)  (No Limit Texas Hold'em) (dealer: ""Duncan @ ZNWCYkgSaC"") --",2023-03-25T00:32:27.309Z,167970434730900
"-- ending hand #307 --",2023-03-25T00:32:24.404Z,167970434440402
"""Duncan @ ZNWCYkgSaC"" collected 15.00 from pot",2023-03-25T00:32:24.404Z,167970434440401
"Uncalled bet of 8.55 returned to ""Duncan @ ZNWCYkgSaC""",2023-03-25T00:32:24.404Z,167970434440400
"""Halsey @ oO2hfEG0A7"" folds",2023-03-25T00:32:23.544Z,167970434354400
"""Duncan @ ZNWCYkgSaC"" bets 8.55",2023-03-25T00:32:21.262Z,167970434126200
"River: 6♠, 9♥, J♦, 7♥ [A♥]",2023-03-25T00:31:57.970Z,167970431797000
"""Halsey @ oO2hfEG0A7"" checks",2023-03-25T00:31:57.134Z,167970431713400
"""Duncan @ ZNWCYkgSaC"" checks",2023-03-25T00:31:53.542Z,167970431354200
"Turn: 6♠, 9♥, J♦ [7♥]",2023-03-25T00:31:44.547Z,167970430454700
"""Duncan @ ZNWCYkgSaC"" calls 3.00",2023-03-25T00:31:43.688Z,167970430368800
"""Spero @ 7PSVHF7rE9"" folds",2023-03-25T00:31:34.010Z,167970429401000
"""jesse @ U0pi2C59gl"" folds",2023-03-25T00:31:28.765Z,167970428876500
"""Halsey @ oO2hfEG0A7"" bets 3.00",2023-03-25T00:31:24.067Z,167970428406700
"""Duncan @ ZNWCYkgSaC"" checks",2023-03-25T00:31:17.497Z,167970427749700
"Flop:  [6♠, 9♥, J♦]",2023-03-25T00:31:08.142Z,167970426814200
"""Halsey @ oO2hfEG0A7"" calls 2.25",2023-03-25T00:31:07.275Z,167970426727500
"""Duncan @ ZNWCYkgSaC"" calls 2.25",2023-03-25T00:31:05.818Z,167970426581800
"""Spero @ 7PSVHF7rE9"" calls 2.25",2023-03-25T00:31:02.355Z,167970426235500
"""Robert @ w37CveWf41"" folds",2023-03-25T00:30:58.958Z,167970425895800
"""Taint @ Jls86Tf835"" folds",2023-03-25T00:30:58.023Z,167970425802300
"""jesse @ U0pi2C59gl"" raises to 2.25",2023-03-25T00:30:36.881Z,167970423688100
"""firas @ 8s8H-GlDfP"" folds",2023-03-25T00:30:33.592Z,167970423359200
"""Halsey @ oO2hfEG0A7"" posts a big blind of 0.50",2023-03-25T00:30:31.160Z,167970423116010
"""Duncan @ ZNWCYkgSaC"" posts a small blind of 0.25",2023-03-25T00:30:31.160Z,167970423116009
"Your hand is 4♥, 6♣",2023-03-25T00:30:31.160Z,167970423116006
"Player stacks: #1 ""Halsey @ oO2hfEG0A7"" (32.89) | #2 ""firas @ 8s8H-GlDfP"" (75.62) | #4 ""jesse @ U0pi2C59gl"" (257.46) | #7 ""Taint @ Jls86Tf835"" (142.86) | #8 ""Robert @ w37CveWf41"" (130.64) | #9 ""Spero @ 7PSVHF7rE9"" (214.29) | #10 ""Duncan @ ZNWCYkgSaC"" (76.97)",2023-03-25T00:30:31.160Z,167970423116001
"-- starting hand #307 (id: h9o9bkbmqsc7)  (No Limit Texas Hold'em) (dealer: ""Spero @ 7PSVHF7rE9"") --",2023-03-25T00:30:31.160Z,167970423116000
"-- ending hand #306 --",2023-03-25T00:30:28.192Z,167970422819202
"""Duncan @ ZNWCYkgSaC"" collected 8.00 from pot",2023-03-25T00:30:28.192Z,167970422819201
"Uncalled bet of 8.85 returned to ""Duncan @ ZNWCYkgSaC""",2023-03-25T00:30:28.192Z,167970422819200
"""Spero @ 7PSVHF7rE9"" folds",2023-03-25T00:30:27.365Z,167970422736500
"""Robert @ w37CveWf41"" folds",2023-03-25T00:30:26.358Z,167970422635800
"""Taint @ Jls86Tf835"" folds",2023-03-25T00:30:25.233Z,167970422523300
"""jesse @ U0pi2C59gl"" folds",2023-03-25T00:30:12.909Z,167970421290900
"""Halsey @ oO2hfEG0A7"" folds",2023-03-25T00:30:11.905Z,167970421190500
"""Duncan @ ZNWCYkgSaC"" raises to 11.85",2023-03-25T00:30:05.659Z,167970420565900
"""Spero @ 7PSVHF7rE9"" raises to 3.00",2023-03-25T00:29:54.447Z,167970419444700
"""Robert @ w37CveWf41"" calls 0.50",2023-03-25T00:29:43.125Z,167970418312500
"""Taint @ Jls86Tf835"" calls 0.50",2023-03-25T00:29:41.055Z,167970418105500
"""jesse @ U0pi2C59gl"" calls 0.50",2023-03-25T00:29:40.103Z,167970418010300
"""firas @ 8s8H-GlDfP"" folds",2023-03-25T00:29:38.677Z,167970417867700
"""Halsey @ oO2hfEG0A7"" calls 0.50",2023-03-25T00:29:26.247Z,167970416624700
"""Duncan @ ZNWCYkgSaC"" posts a big blind of 0.50",2023-03-25T00:29:18.614Z,167970415861410
"""Spero @ 7PSVHF7rE9"" posts a small blind of 0.25",2023-03-25T00:29:18.614Z,167970415861409
"Your hand is A♦, 9♣",2023-03-25T00:29:18.614Z,167970415861406
"Player stacks: #1 ""Halsey @ oO2hfEG0A7"" (33.39) | #2 ""firas @ 8s8H-GlDfP"" (75.62) | #4 ""jesse @ U0pi2C59gl"" (257.96) | #7 ""Taint @ Jls86Tf835"" (143.36) | #8 ""Robert @ w37CveWf41"" (131.14) | #9 ""Spero @ 7PSVHF7rE9"" (217.29) | #10 ""Duncan @ ZNWCYkgSaC"" (71.97)",2023-03-25T00:29:18.614Z,167970415861401
"-- starting hand #306 (id: nqavmizxjzbj)  (No Limit Texas Hold'em) (dealer: ""Robert @ w37CveWf41"") --",2023-03-25T00:29:18.614Z,167970415861400
"""jesse @ U0pi2C59gl"" shows a 8♥, Q♠.",2023-03-25T00:29:12.887Z,167970415288700
"-- ending hand #305 --",2023-03-25T00:29:12.037Z,167970415203701
"""Halsey @ oO2hfEG0A7"" collected 33.39 from pot with Two Pair, K's & 8's (combination: K♣, K♦, 8♣, 8♠, A♥)",2023-03-25T00:29:12.037Z,167970415203700
"River: K♣, K♦, 6♦, 2♥ [8♠]",2023-03-25T00:29:08.035Z,167970414803500
"Turn: K♣, K♦, 6♦ [2♥]",2023-03-25T00:29:04.032Z,167970414403200
"Flop:  [K♣, K♦, 6♦]",2023-03-25T00:28:59.980Z,167970413998000
"""Spero @ 7PSVHF7rE9"" shows a 3♥, 3♦.",2023-03-25T00:28:55.977Z,167970413597701
"""Halsey @ oO2hfEG0A7"" shows a A♥, 8♣.",2023-03-25T00:28:55.977Z,167970413597700
"Some players choose to not run it twice.",2023-03-25T00:28:55.125Z,167970413512501
"""Spero @ 7PSVHF7rE9"" chooses to not run it twice.",2023-03-25T00:28:55.125Z,167970413512500
"Remaining players decide whether to run it twice.",2023-03-25T00:28:52.350Z,167970413235001
"""Spero @ 7PSVHF7rE9"" calls 16.57",2023-03-25T00:28:52.350Z,167970413235000
"""Robert @ w37CveWf41"" folds",2023-03-25T00:28:49.563Z,167970412956300
"""Taint @ Jls86Tf835"" folds",2023-03-25T00:28:48.551Z,167970412855100
"""jesse @ U0pi2C59gl"" folds",2023-03-25T00:28:46.038Z,167970412603800
"""firas @ 8s8H-GlDfP"" folds",2023-03-25T00:28:44.852Z,167970412485200
"""Halsey @ oO2hfEG0A7"" raises to 16.57 and go all in",2023-03-25T00:28:42.263Z,167970412226300
"""Duncan @ ZNWCYkgSaC"" folds",2023-03-25T00:28:24.113Z,167970410411300
"""Spero @ 7PSVHF7rE9"" posts a big blind of 0.50",2023-03-25T00:28:22.841Z,167970410284110
"""Robert @ w37CveWf41"" posts a small blind of 0.25",2023-03-25T00:28:22.841Z,167970410284109
"Your hand is Q♥, 6♥",2023-03-25T00:28:22.841Z,167970410284106
"Player stacks: #1 ""Halsey @ oO2hfEG0A7"" (16.57) | #2 ""firas @ 8s8H-GlDfP"" (75.62) | #4 ""jesse @ U0pi2C59gl"" (257.96) | #7 ""Taint @ Jls86Tf835"" (143.36) | #8 ""Robert @ w37CveWf41"" (131.39) | #9 ""Spero @ 7PSVHF7rE9"" (233.86) | #10 ""Duncan @ ZNWCYkgSaC"" (71.97)",2023-03-25T00:28:22.841Z,167970410284101
"-- starting hand #305 (id: 89rgnzzvbasa)  (No Limit Texas Hold'em) (dealer: ""Taint @ Jls86Tf835"") --",2023-03-25T00:28:22.841Z,167970410284100
"-- ending hand #304 --",2023-03-25T00:28:19.928Z,167970409992802
"""jesse @ U0pi2C59gl"" collected 11.25 from pot",2023-03-25T00:28:19.928Z,167970409992801
"Uncalled bet of 6.12 returned to ""jesse @ U0pi2C59gl""",2023-03-25T00:28:19.928Z,167970409992800
"""Spero @ 7PSVHF7rE9"" folds",2023-03-25T00:28:19.123Z,167970409912300
"""Taint @ Jls86Tf835"" folds",2023-03-25T00:28:07.005Z,167970408700500
"""jesse @ U0pi2C59gl"" bets 6.12",2023-03-25T00:28:03.908Z,167970408390800
"""Spero @ 7PSVHF7rE9"" checks",2023-03-25T00:27:58.072Z,167970407807200
"""Taint @ Jls86Tf835"" checks",2023-03-25T00:27:56.875Z,167970407687500
"Turn: K♠, J♣, 2♠ [9♣]",2023-03-25T00:27:52.220Z,167970407222000
"""Halsey @ oO2hfEG0A7"" folds",2023-03-25T00:27:51.385Z,167970407138500
"""Spero @ 7PSVHF7rE9"" calls 2.25",2023-03-25T00:27:50.436Z,167970407043600
"""Taint @ Jls86Tf835"" calls 2.25",2023-03-25T00:27:45.807Z,167970406580700
"""jesse @ U0pi2C59gl"" bets 2.25",2023-03-25T00:27:43.940Z,167970406394000
"""Halsey @ oO2hfEG0A7"" checks",2023-03-25T00:27:40.389Z,167970406038900
"""Spero @ 7PSVHF7rE9"" checks",2023-03-25T00:27:39.188Z,167970405918800
"""Taint @ Jls86Tf835"" checks",2023-03-25T00:27:34.159Z,167970405415900
"Flop:  [K♠, J♣, 2♠]",2023-03-25T00:27:25.895Z,167970404589500
"""Spero @ 7PSVHF7rE9"" checks",2023-03-25T00:27:25.060Z,167970404506000
"""Robert @ w37CveWf41"" folds",2023-03-25T00:27:23.108Z,167970404310800
"""Taint @ Jls86Tf835"" calls 1.00",2023-03-25T00:27:22.160Z,167970404216000
"""jesse @ U0pi2C59gl"" calls 1.00",2023-03-25T00:27:13.711Z,167970403371100
"""firas @ 8s8H-GlDfP"" folds",2023-03-25T00:27:11.877Z,167970403187700
"""Halsey @ oO2hfEG0A7"" calls 1.00",2023-03-25T00:27:09.723Z,167970402972300
"""Duncan @ ZNWCYkgSaC"" folds",2023-03-25T00:27:08.380Z,167970402838000
"""Spero @ 7PSVHF7rE9"" posts a straddle of 1.00",2023-03-25T00:27:07.153Z,167970402715311
"""Robert @ w37CveWf41"" posts a big blind of 0.50",2023-03-25T00:27:07.153Z,167970402715310
"""Taint @ Jls86Tf835"" posts a small blind of 0.25",2023-03-25T00:27:07.153Z,167970402715309
"Your hand is 9♦, 6♣",2023-03-25T00:27:07.153Z,167970402715306
"Player stacks: #1 ""Halsey @ oO2hfEG0A7"" (17.57) | #2 ""firas @ 8s8H-GlDfP"" (75.62) | #4 ""jesse @ U0pi2C59gl"" (249.96) | #7 ""Taint @ Jls86Tf835"" (146.61) | #8 ""Robert @ w37CveWf41"" (131.89) | #9 ""Spero @ 7PSVHF7rE9"" (237.11) | #10 ""Duncan @ ZNWCYkgSaC"" (71.97)",2023-03-25T00:27:07.153Z,167970402715301
"-- starting hand #304 (id: qheijho0lsvc)  (No Limit Texas Hold'em) (dealer: ""jesse @ U0pi2C59gl"") --",2023-03-25T00:27:07.153Z,167970402715300
"-- ending hand #303 --",2023-03-25T00:27:04.151Z,167970402415102
"""jesse @ U0pi2C59gl"" collected 2.50 from pot",2023-03-25T00:27:04.151Z,167970402415101
"Uncalled bet of 2.50 returned to ""jesse @ U0pi2C59gl""",2023-03-25T00:27:04.151Z,167970402415100
"""Robert @ w37CveWf41"" folds",2023-03-25T00:27:03.285Z,167970402328500
"""Taint @ Jls86Tf835"" folds",2023-03-25T00:27:02.193Z,167970402219300
"""jesse @ U0pi2C59gl"" raises to 3.50",2023-03-25T00:26:59.406Z,167970401940600
"""firas @ 8s8H-GlDfP"" folds",2023-03-25T00:26:54.017Z,167970401401700
"""Halsey @ oO2hfEG0A7"" folds",2023-03-25T00:26:50.432Z,167970401043200
"""Duncan @ ZNWCYkgSaC"" folds",2023-03-25T00:26:45.745Z,167970400574500
"""Spero @ 7PSVHF7rE9"" folds",2023-03-25T00:26:44.720Z,167970400472000
"""Robert @ w37CveWf41"" posts a straddle of 1.00",2023-03-25T00:26:40.694Z,167970400069411
"""Taint @ Jls86Tf835"" posts a big blind of 0.50",2023-03-25T00:26:40.694Z,167970400069410
"""jesse @ U0pi2C59gl"" posts a small blind of 0.25",2023-03-25T00:26:40.694Z,167970400069409
"Your hand is 5♣, 7♣",2023-03-25T00:26:40.694Z,167970400069406
"Player stacks: #1 ""Halsey @ oO2hfEG0A7"" (17.57) | #2 ""firas @ 8s8H-GlDfP"" (75.62) | #4 ""jesse @ U0pi2C59gl"" (248.46) | #7 ""Taint @ Jls86Tf835"" (147.11) | #8 ""Robert @ w37CveWf41"" (132.89) | #9 ""Spero @ 7PSVHF7rE9"" (237.11) | #10 ""Duncan @ ZNWCYkgSaC"" (71.97)",2023-03-25T00:26:40.694Z,167970400069401
"-- starting hand #303 (id: zauixlbjua76)  (No Limit Texas Hold'em) (dealer: ""firas @ 8s8H-GlDfP"") --",2023-03-25T00:26:40.694Z,167970400069400
"""jesse @ U0pi2C59gl"" shows a 6♦, 4♥.",2023-03-25T00:26:32.733Z,167970399273300
"-- ending hand #302 --",2023-03-25T00:26:32.088Z,167970399208802
"""Halsey @ oO2hfEG0A7"" collected 17.57 from pot with A High on the second run  (combination: A♣, K♦, J♥, 10♥, 8♦)",2023-03-25T00:26:32.088Z,167970399208801
"""firas @ 8s8H-GlDfP"" collected 17.57 from pot with Two Pair, A's & Q's (combination: A♦, A♠, Q♥, Q♦, 6♠)",2023-03-25T00:26:32.088Z,167970399208800
"River (second run): 8♦, 3♣, J♥, 10♥ [4♠]",2023-03-25T00:26:27.959Z,167970398795900
"Turn (second run): 8♦, 3♣, J♥ [10♥]",2023-03-25T00:26:23.952Z,167970398395200
"Flop (second run):  [8♦, 3♣, J♥]",2023-03-25T00:26:19.893Z,167970397989300
"River: 6♠, A♠, 6♣, Q♦ [5♥]",2023-03-25T00:26:15.872Z,167970397587200
"Turn: 6♠, A♠, 6♣ [Q♦]",2023-03-25T00:26:11.857Z,167970397185700
"Flop:  [6♠, A♠, 6♣]",2023-03-25T00:26:07.752Z,167970396775200
"""firas @ 8s8H-GlDfP"" shows a A♦, Q♥.",2023-03-25T00:26:03.736Z,167970396373601
"""Halsey @ oO2hfEG0A7"" shows a A♣, K♦.",2023-03-25T00:26:03.736Z,167970396373600
"All players in hand choose to run it twice.",2023-03-25T00:26:02.863Z,167970396286301
"""Halsey @ oO2hfEG0A7"" chooses to  run it twice.",2023-03-25T00:26:02.863Z,167970396286300
"""firas @ 8s8H-GlDfP"" chooses to  run it twice.",2023-03-25T00:26:02.392Z,167970396239200
"Remaining players decide whether to run it twice.",2023-03-25T00:25:58.528Z,167970395852801
"""Taint @ Jls86Tf835"" folds",2023-03-25T00:25:58.528Z,167970395852800
"""jesse @ U0pi2C59gl"" folds",2023-03-25T00:25:55.743Z,167970395574300
"""firas @ 8s8H-GlDfP"" calls 16.82",2023-03-25T00:25:54.773Z,167970395477300
"""Halsey @ oO2hfEG0A7"" raises to 16.82 and go all in",2023-03-25T00:25:52.815Z,167970395281500
"""Duncan @ ZNWCYkgSaC"" folds",2023-03-25T00:25:38.653Z,167970393865300
"""Spero @ 7PSVHF7rE9"" folds",2023-03-25T00:25:36.512Z,167970393651200
"""Robert @ w37CveWf41"" folds",2023-03-25T00:25:32.631Z,167970393263100
"""Taint @ Jls86Tf835"" posts a straddle of 1.00",2023-03-25T00:25:30.430Z,167970393043011
"""jesse @ U0pi2C59gl"" posts a big blind of 0.50",2023-03-25T00:25:30.430Z,167970393043010
"""firas @ 8s8H-GlDfP"" posts a small blind of 0.25",2023-03-25T00:25:30.430Z,167970393043009
"Your hand is 2♥, 9♣",2023-03-25T00:25:30.430Z,167970393043006
"Player stacks: #1 ""Halsey @ oO2hfEG0A7"" (16.82) | #2 ""firas @ 8s8H-GlDfP"" (74.87) | #4 ""jesse @ U0pi2C59gl"" (248.96) | #7 ""Taint @ Jls86Tf835"" (148.11) | #8 ""Robert @ w37CveWf41"" (132.89) | #9 ""Spero @ 7PSVHF7rE9"" (237.11) | #10 ""Duncan @ ZNWCYkgSaC"" (71.97)",2023-03-25T00:25:30.430Z,167970393043001
"-- starting hand #302 (id: tmkdjay8iwys)  (No Limit Texas Hold'em) (dealer: ""Halsey @ oO2hfEG0A7"") --",2023-03-25T00:25:30.430Z,167970393043000
"-- ending hand #301 --",2023-03-25T00:25:27.470Z,167970392747002
"""Taint @ Jls86Tf835"" collected 3.25 from pot",2023-03-25T00:25:27.470Z,167970392747001
"Uncalled bet of 5.00 returned to ""Taint @ Jls86Tf835""",2023-03-25T00:25:27.470Z,167970392747000
"""jesse @ U0pi2C59gl"" folds",2023-03-25T00:25:26.621Z,167970392662100
"""firas @ 8s8H-GlDfP"" folds",2023-03-25T00:25:25.673Z,167970392567300
"""Taint @ Jls86Tf835"" bets 5.00",2023-03-25T00:25:21.695Z,167970392169500
